Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01 00:00:00,64.18,116.58,7.84,10.12,17.96,11.68,4.15,0.76,5.45,0.9,,,,,0.92,19.07,68.82,0.09,177.6,0.0,0.0,,,
2024-01-01 01:00:00,64.26,116.19,6.98,10.33,17.31,11.66,4.16,0.76,2.78,0.9,,,,,0.88,18.71,71.9,0.08,257.27,0.0,0.0,,,
2024-01-01 02:00:00,64.03,116.9,7.44,10.49,17.93,12.26,3.6,0.76,4.63,0.91,,,,,0.92,18.45,73.14,0.09,231.91,0.0,0.0,,,
2024-01-01 03:00:00,64.24,114.76,7.98,10.86,18.83,12.11,3.32,0.73,7.08,0.87,,,,,0.91,18.22,60.12,0.09,95.96,0.0,0.0,,,
2024-01-01 04:00:00,64.35,114.8,7.46,10.69,18.16,11.37,3.58,0.73,8.0,0.87,,,,,0.96,18.45,29.56,0.12,38.7,0.0,0.0,,,
2024-01-01 05:00:00,63.99,114.4,6.86,10.21,16.93,11.39,3.82,0.73,6.47,0.87,,,,,0.89,18.29,31.23,0.09,31.54,0.0,0.0,,,
2024-01-01 06:00:00,64.53,115.4,7.74,10.28,18.02,13.26,4.65,0.74,5.88,0.88,,,,,0.92,17.96,25.13,0.33,47.53,0.0,0.0,,,
2024-01-01 07:00:00,64.3,115.5,6.44,11.55,17.74,10.0,3.84,0.75,9.17,0.89,,,,,0.88,17.91,27.24,0.57,42.37,0.0,0.0,,,
2024-01-01 08:00:00,64.22,116.69,8.25,10.8,19.06,13.0,3.85,0.76,8.38,0.91,,,,,0.93,18.6,24.91,0.44,46.38,0.0,0.0,,,
2024-01-01 09:00:00,64.02,116.64,5.47,10.8,16.27,10.68,3.68,0.76,10.68,0.91,,,,,0.93,19.75,26.8,0.73,46.91,0.0,0.0,,,
2024-01-01 10:00:00,64.11,117.02,8.02,10.6,18.62,12.16,4.18,0.77,11.78,0.92,,,,,0.92,21.27,35.85,0.71,35.88,0.0,0.0,,,
2024-01-01 11:00:00,64.66,115.27,8.02,11.08,19.1,12.58,4.71,0.74,16.6,0.88,,,,,0.88,22.93,40.65,0.43,32.83,0.0,0.0,,,
2024-01-01 12:00:00,64.78,115.53,8.05,10.72,18.77,10.6,6.67,0.74,19.53,0.89,,,,,0.9,24.73,54.37,0.26,125.38,0.0,0.0,,,
2024-01-01 13:00:00,64.56,116.48,8.16,10.88,18.92,13.68,4.96,0.76,27.78,0.9,,,,,0.92,25.85,66.36,0.27,324.47,0.0,0.0,,,
2024-01-01 14:00:00,63.88,116.0,8.74,10.38,19.12,13.5,3.99,0.75,28.4,0.9,,,,,0.92,26.53,69.35,0.38,322.31,0.0,0.0,,,
2024-01-01 15:00:00,64.36,114.56,7.14,10.63,17.78,11.26,3.92,0.73,27.9,0.87,,,,,0.92,26.62,70.62,0.48,334.34,0.0,0.0,,,
2024-01-01 16:00:00,64.36,113.38,5.78,10.42,16.19,9.58,3.72,0.71,25.13,0.85,,,,,0.91,26.14,66.13,0.29,342.94,0.0,0.0,,,
2024-01-01 17:00:00,64.0,115.07,8.59,10.19,18.78,13.71,3.59,0.74,20.6,0.88,,,,,0.9,24.89,67.26,0.1,339.16,0.0,0.0,,,
2024-01-01 18:00:00,64.17,115.13,8.06,10.44,18.5,12.38,3.15,0.74,12.8,0.88,,,,,0.9,23.54,85.89,0.09,351.54,0.0,0.0,,,
2024-01-01 19:00:00,64.13,116.7,8.52,10.42,18.93,11.93,3.06,0.76,4.38,0.91,,,,,0.91,22.78,79.12,0.09,225.76,0.0,0.0,,,
2024-01-01 20:00:00,64.19,117.2,8.12,10.69,18.8,12.8,3.26,0.77,2.58,0.92,,,,,0.92,21.93,80.74,0.1,327.53,0.0,0.0,,,
2024-01-01 21:00:00,64.5,116.06,8.8,9.59,18.38,14.56,3.54,0.75,5.98,0.9,,,,,0.92,21.43,65.19,0.08,265.37,0.0,0.0,,,
2024-01-01 22:00:00,64.12,117.37,6.38,11.24,17.62,10.05,3.68,0.77,9.85,0.92,,,,,0.88,21.03,42.32,0.08,25.55,0.0,0.0,,,
2024-01-01 23:00:00,64.4,115.28,6.52,10.11,16.63,12.23,3.41,0.74,10.93,0.88,,,,,0.93,20.34,26.7,0.09,44.18,0.0,0.0,,,
2024-01-02 00:00:00,64.09,115.78,6.9,9.94,16.85,10.59,3.52,0.74,11.0,0.89,,,,,0.88,19.23,34.06,0.11,34.19,0.0,0.0,,,
