Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-01-01 00:00:00,55.16,112.93,NA,NA,NA,NA,3.71,NA,10.48,0.27,NA,NA,NA,NA,4.95,19.27,36.66,0.27,24.66,0.00,0.00,NA,NA,NA
2025-01-01 01:00:00,48.58,105.78,NA,NA,NA,NA,3.82,NA,18.22,0.33,NA,NA,NA,NA,1.58,18.53,31.06,0.32,33.80,0.00,0.00,NA,NA,NA
2025-01-01 02:00:00,45.40,99.48,NA,NA,NA,NA,3.74,NA,22.95,0.06,NA,NA,NA,NA,0.92,17.91,29.35,0.56,38.99,0.00,0.00,NA,NA,NA
2025-01-01 03:00:00,36.47,83.95,NA,NA,NA,NA,3.35,NA,24.10,0.10,NA,NA,NA,NA,0.65,17.34,25.40,0.51,39.70,0.00,0.00,NA,NA,NA
2025-01-01 04:00:00,39.61,78.31,NA,NA,NA,NA,4.13,NA,24.02,0.07,NA,NA,NA,NA,0.42,16.94,26.89,0.32,39.37,0.00,0.00,NA,NA,NA
2025-01-01 05:00:00,46.86,95.05,NA,NA,NA,NA,3.80,NA,17.87,0.04,NA,NA,NA,NA,0.25,16.44,35.39,0.47,35.34,0.00,0.00,NA,NA,NA
2025-01-01 06:00:00,47.01,104.75,NA,NA,NA,NA,4.73,NA,14.41,0.32,NA,NA,NA,NA,0.21,16.09,28.85,0.54,37.54,0.00,0.00,NA,NA,NA
2025-01-01 07:00:00,43.69,89.29,NA,NA,NA,NA,4.96,NA,14.84,0.00,NA,NA,NA,NA,0.49,16.00,26.67,0.75,37.94,0.00,0.00,NA,NA,NA
2025-01-01 08:00:00,62.58,129.30,NA,NA,NA,NA,4.12,NA,17.88,0.00,NA,NA,NA,NA,0.56,17.08,32.30,0.74,41.74,0.00,0.00,NA,NA,NA
2025-01-01 09:00:00,60.12,124.72,NA,NA,NA,NA,4.06,NA,26.22,0.18,NA,NA,NA,NA,0.46,18.72,33.50,1.07,34.41,0.00,0.00,NA,NA,NA
