Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01 00:00:00,21.58,45.27,5.70,9.57,15.27,25.10,6.57,0.92,20.50,2.27,NA,NA,NA,NA,2.31,17.65,58.33,1.62,74.33,0.00,0.00,NA,NA,NA
2022-01-01 01:00:00,21.73,43.65,5.30,9.57,14.87,24.94,6.16,0.82,20.50,2.20,NA,NA,NA,NA,2.16,17.34,59.32,1.59,74.36,0.00,0.00,NA,NA,NA
2022-01-01 02:00:00,23.80,48.78,5.30,9.48,14.78,24.99,5.63,0.69,19.00,2.40,NA,NA,NA,NA,2.26,16.86,61.08,1.44,70.99,0.00,0.00,NA,NA,NA
2022-01-01 03:00:00,23.37,46.27,5.30,9.53,14.83,24.91,5.67,0.67,19.75,2.26,NA,NA,NA,NA,2.26,16.37,61.55,1.72,72.91,0.00,0.00,NA,NA,NA
2022-01-01 04:00:00,20.98,39.52,5.27,9.52,14.78,24.54,5.80,0.68,20.25,2.34,NA,NA,NA,NA,2.26,16.30,61.70,1.66,74.32,0.00,0.00,NA,NA,NA
2022-01-01 05:00:00,23.93,43.45,5.64,9.56,15.20,24.91,5.88,0.62,18.25,2.31,NA,NA,NA,NA,2.30,16.11,63.88,1.58,75.79,0.00,0.00,NA,NA,NA
2022-01-01 06:00:00,25.27,45.33,5.32,9.67,14.99,25.03,5.47,0.58,18.50,2.40,NA,NA,NA,NA,2.27,16.19,64.84,1.85,81.38,0.00,0.00,NA,NA,NA
2022-01-01 07:00:00,29.41,56.13,5.48,9.52,15.00,24.94,5.35,0.57,17.25,2.41,NA,NA,NA,NA,2.20,16.21,65.51,1.75,78.02,0.00,0.00,NA,NA,NA
2022-01-01 08:00:00,31.16,64.10,5.40,9.53,14.94,24.69,5.57,0.68,17.25,2.37,NA,NA,NA,NA,2.22,17.01,63.79,1.74,86.73,0.00,0.00,NA,NA,NA
2022-01-01 09:00:00,40.24,84.20,5.61,9.65,15.26,25.09,5.89,0.73,19.00,2.34,NA,NA,NA,NA,2.23,18.15,61.37,1.94,89.98,0.00,0.00,NA,NA,NA
2022-01-01 10:00:00,35.02,70.71,5.82,9.45,15.26,25.09,6.79,0.79,21.50,2.32,NA,NA,NA,NA,2.33,19.71,58.28,1.81,94.75,0.00,0.00,NA,NA,NA
2022-01-01 11:00:00,33.35,69.80,5.81,9.57,15.38,25.36,7.66,0.82,28.50,2.30,NA,NA,NA,NA,2.34,21.42,54.55,1.49,88.72,0.00,0.00,NA,NA,NA
2022-01-01 12:00:00,32.83,66.92,5.19,9.56,14.75,24.85,18.00,0.75,25.75,2.41,NA,NA,NA,NA,2.23,23.32,50.42,0.93,66.06,0.00,0.00,NA,NA,NA
2022-01-01 13:00:00,34.84,68.34,5.47,9.60,15.08,24.69,22.76,0.77,28.75,2.34,NA,NA,NA,NA,2.23,24.90,47.47,0.52,81.37,0.00,0.00,NA,NA,NA
2022-01-01 14:00:00,34.55,67.54,5.71,9.42,15.14,24.94,17.76,0.82,34.75,2.39,NA,NA,NA,NA,2.24,25.67,47.00,0.61,58.08,0.00,0.00,NA,NA,NA
2022-01-01 15:00:00,36.88,73.04,5.33,9.62,14.94,24.81,23.18,0.80,31.50,2.36,NA,NA,NA,NA,2.20,25.86,47.97,0.62,47.60,0.00,0.00,NA,NA,NA
2022-01-01 16:00:00,37.15,85.52,5.81,9.43,15.24,25.63,22.91,0.77,27.50,2.38,NA,NA,NA,NA,2.21,25.34,50.54,0.56,58.19,0.00,0.00,NA,NA,NA
2022-01-01 17:00:00,34.40,72.73,5.86,9.58,15.44,25.10,17.31,0.89,21.25,2.24,NA,NA,NA,NA,2.29,24.44,53.85,0.32,27.95,0.00,0.00,NA,NA,NA
2022-01-01 18:00:00,53.03,99.17,5.27,9.60,14.90,24.81,8.41,1.10,12.75,2.29,NA,NA,NA,NA,2.34,23.10,59.42,0.17,44.14,0.00,0.00,NA,NA,NA
