Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01 00:00:00,37.83,94.35,15.13,107.07,122.20,56.04,10.60,0.91,15.46,NA,NA,NA,NA,NA,NA,17.71,56.24,0.51,96.16,0.00,0.00,NA,NA,NA
2022-01-01 01:00:00,37.08,92.95,14.28,101.20,115.48,58.60,10.04,0.92,15.32,NA,NA,NA,NA,NA,NA,17.32,58.08,0.30,77.39,0.00,0.00,NA,NA,NA
2022-01-01 02:00:00,27.72,70.20,14.36,102.93,117.28,54.91,9.36,0.90,13.94,NA,NA,NA,NA,NA,NA,16.86,59.64,0.16,87.28,0.00,0.00,NA,NA,NA
2022-01-01 03:00:00,28.45,71.12,14.43,112.00,126.43,45.34,9.32,0.87,12.90,NA,NA,NA,NA,NA,NA,16.38,60.24,0.04,83.20,0.00,0.00,NA,NA,NA
2022-01-01 04:00:00,27.70,70.77,14.97,98.49,113.46,59.18,7.27,0.85,15.63,NA,NA,NA,NA,NA,NA,16.20,60.36,0.04,98.97,0.00,0.00,NA,NA,NA
2022-01-01 05:00:00,25.42,65.22,14.83,102.09,116.92,55.21,7.34,0.88,14.37,NA,NA,NA,NA,NA,NA,16.04,62.62,0.05,97.46,0.00,0.00,NA,NA,NA
2022-01-01 06:00:00,29.72,72.00,17.20,106.54,123.75,47.84,8.53,0.92,13.39,NA,NA,NA,NA,NA,NA,15.99,63.52,0.04,99.41,0.00,0.00,NA,NA,NA
2022-01-01 07:00:00,28.00,71.03,16.90,119.48,136.38,35.72,8.04,0.99,11.53,NA,NA,NA,NA,NA,NA,16.08,64.03,0.05,104.62,0.00,0.00,NA,NA,NA
2022-01-01 08:00:00,28.00,75.20,17.62,125.46,143.09,28.06,6.80,1.05,10.81,NA,NA,NA,NA,NA,NA,16.98,62.13,0.05,93.61,0.00,0.00,NA,NA,NA
2022-01-01 09:00:00,31.35,81.68,18.86,124.13,143.00,29.11,7.85,1.14,12.12,NA,NA,NA,NA,NA,NA,18.25,59.96,0.05,106.17,0.00,0.00,NA,NA,NA
2022-01-01 10:00:00,38.38,95.55,20.44,128.26,148.70,22.28,8.84,1.22,13.14,NA,NA,NA,NA,NA,NA,19.79,57.35,0.05,121.88,0.00,0.00,NA,NA,NA
2022-01-01 11:00:00,42.38,100.90,19.85,124.29,144.14,28.94,13.91,1.25,16.36,NA,NA,NA,NA,NA,NA,21.48,54.13,0.04,108.04,0.00,0.00,NA,NA,NA
2022-01-01 12:00:00,48.98,118.12,16.78,116.07,132.85,38.53,11.16,1.24,20.37,NA,NA,NA,NA,NA,NA,22.89,51.94,0.04,107.90,0.00,0.00,NA,NA,NA
2022-01-01 13:00:00,51.92,126.93,15.40,110.68,126.08,42.66,10.50,1.25,25.14,NA,NA,NA,NA,NA,NA,23.96,50.42,0.05,135.65,0.00,0.00,NA,NA,NA
2022-01-01 14:00:00,52.28,130.02,15.74,111.82,127.57,43.34,11.66,1.25,26.87,NA,NA,NA,NA,NA,NA,24.66,50.32,0.04,116.91,0.00,0.00,NA,NA,NA
2022-01-01 15:00:00,54.38,138.20,16.27,124.15,140.41,33.02,11.08,1.35,27.17,NA,NA,NA,NA,NA,NA,24.85,50.93,0.04,144.26,0.00,0.00,NA,NA,NA
2022-01-01 16:00:00,53.62,138.68,17.28,132.57,149.85,24.38,7.71,1.44,23.06,NA,NA,NA,NA,NA,NA,24.56,52.94,0.02,68.41,0.00,0.00,NA,NA,NA
2022-01-01 17:00:00,55.23,143.80,18.90,174.70,193.60,9.90,8.08,1.80,14.16,NA,NA,NA,NA,NA,NA,23.66,56.61,0.02,222.34,0.00,0.00,NA,NA,NA
2022-01-01 18:00:00,69.68,177.98,23.12,216.02,239.13,NA,10.80,2.37,6.41,NA,NA,NA,NA,NA,NA,22.42,61.81,0.03,231.35,0.00,0.00,NA,NA,NA
2022-01-01 19:00:00,85.58,216.23,71.12,259.06,330.18,NA,12.28,3.09,2.39,NA,NA,NA,NA,NA,NA,21.20,67.34,0.05,212.56,0.00,0.00,NA,NA,NA
2022-01-01 20:00:00,97.30,244.02,108.05,262.23,370.28,NA,11.02,3.30,2.13,NA,NA,NA,NA,NA,NA,21.00,66.94,0.03,165.22,0.00,0.00,NA,NA,NA
2022-01-01 21:00:00,102.40,258.42,108.12,245.32,353.44,NA,11.44,3.28,2.25,NA,NA,NA,NA,NA,NA,20.46,68.74,0.03,224.98,0.00,0.00,NA,NA,NA
2022-01-01 22:00:00,105.05,277.30,127.35,243.64,370.99,NA,9.85,2.96,2.16,NA,NA,NA,NA,NA,NA,19.38,73.57,0.06,203.97,0.00,0.00,NA,NA,NA
2022-01-01 23:00:00,109.20,279.00,99.20,218.29,317.49,NA,9.14,2.50,2.08,NA,NA,NA,NA,NA,NA,18.91,75.21,0.05,239.12,0.00,0.00,NA,NA,NA
2022-01-02 00:00:00,112.00,278.32,32.64,166.17,198.82,28.16,6.90,1.51,3.65,NA,NA,NA,NA,NA,NA,19.15,71.73,0.04,302.25,0.00,0.00,NA,NA,NA
