Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-01-01 00:00:00,77.72,131.27,4.77,26.74,31.28,58.96,4.76,0.80,NA,NA,NA,NA,NA,NA,NA,NA,64.46,0.60,327.44,NA,0.00,NA,NA,NA
2025-01-01 01:00:00,67.18,113.45,5.80,22.81,28.49,55.74,4.50,0.72,NA,NA,NA,NA,NA,NA,NA,NA,65.32,0.50,330.88,NA,0.00,NA,NA,NA
2025-01-01 02:00:00,61.90,104.28,5.48,18.77,24.22,52.76,3.96,0.65,NA,NA,NA,NA,NA,NA,NA,NA,65.88,0.54,327.31,NA,0.00,NA,NA,NA
2025-01-01 03:00:00,58.20,98.00,4.84,19.13,23.78,51.98,3.79,0.63,NA,NA,NA,NA,NA,NA,NA,NA,65.57,0.81,332.68,NA,0.00,NA,NA,NA
2025-01-01 04:00:00,41.50,70.05,5.07,17.73,22.78,51.78,3.55,0.61,NA,NA,NA,NA,NA,NA,NA,NA,66.70,0.86,333.34,NA,0.00,NA,NA,NA
2025-01-01 05:00:00,32.83,55.38,4.04,20.27,24.14,51.38,3.35,0.63,NA,NA,NA,NA,NA,NA,NA,NA,68.85,0.30,332.60,NA,0.00,NA,NA,NA
2025-01-01 06:00:00,42.22,71.32,4.04,21.34,25.26,52.18,3.30,0.70,NA,NA,NA,NA,NA,NA,NA,NA,69.86,0.22,333.25,NA,0.00,NA,NA,NA
2025-01-01 07:00:00,26.95,45.50,4.52,19.78,24.22,52.56,2.99,0.72,NA,NA,NA,NA,NA,NA,NA,NA,69.12,0.99,332.72,NA,0.00,NA,NA,NA
2025-01-01 08:00:00,25.52,43.12,6.19,19.73,25.75,51.59,2.96,0.74,NA,NA,NA,NA,NA,NA,NA,NA,64.16,1.03,329.68,NA,0.00,NA,NA,NA
2025-01-01 09:00:00,32.10,54.22,6.12,18.21,24.21,49.61,2.78,0.68,19.16,NA,NA,NA,NA,NA,NA,NA,58.14,1.07,327.44,NA,0.00,NA,NA,NA
2025-01-01 10:00:00,45.92,77.57,3.70,20.17,23.48,46.23,2.49,0.69,24.82,NA,NA,NA,NA,NA,NA,NA,52.96,0.79,337.00,NA,0.00,NA,NA,NA
2025-01-01 11:00:00,56.88,96.00,2.17,16.39,17.97,47.58,2.86,0.65,31.28,NA,NA,NA,NA,NA,NA,NA,48.80,0.50,343.74,NA,0.00,NA,NA,NA
2025-01-01 12:00:00,33.92,57.22,2.53,14.90,16.86,46.94,3.42,0.64,37.83,NA,NA,NA,NA,NA,NA,NA,46.06,0.46,345.98,NA,0.00,NA,NA,NA
2025-01-01 13:00:00,24.82,41.95,3.14,13.68,16.09,47.70,4.06,0.64,42.39,NA,NA,NA,NA,NA,NA,NA,43.19,0.40,254.97,NA,0.00,NA,NA,NA
2025-01-01 14:00:00,34.28,57.68,2.93,13.60,15.76,48.71,4.32,0.62,43.73,NA,NA,NA,NA,NA,NA,NA,39.51,0.59,335.04,NA,0.00,NA,NA,NA
2025-01-01 15:00:00,69.65,117.52,2.05,13.50,15.31,49.11,4.23,0.60,45.89,NA,NA,NA,NA,NA,NA,NA,37.62,0.29,329.86,NA,0.00,NA,NA,NA
2025-01-01 16:00:00,55.32,92.80,2.71,14.50,16.46,47.48,4.05,0.59,45.34,NA,NA,NA,NA,NA,NA,NA,37.31,0.32,328.71,NA,0.00,NA,NA,NA
2025-01-01 17:00:00,27.40,46.20,2.94,18.99,21.62,49.20,4.24,0.65,37.56,NA,NA,NA,NA,NA,NA,NA,42.18,0.26,330.50,NA,0.00,NA,NA,NA
2025-01-01 18:00:00,18.17,30.68,2.83,26.61,28.88,53.51,4.75,0.83,20.78,NA,NA,NA,NA,NA,NA,NA,45.30,0.24,319.21,NA,0.00,NA,NA,NA
2025-01-01 19:00:00,48.00,81.07,3.50,35.50,38.36,57.55,5.39,1.00,11.52,NA,NA,NA,NA,NA,NA,NA,47.44,0.08,301.19,NA,0.00,NA,NA,NA
2025-01-01 20:00:00,61.13,103.30,3.92,37.10,40.60,56.70,5.73,0.98,8.92,NA,NA,NA,NA,NA,NA,NA,46.94,0.14,324.01,NA,0.00,NA,NA,NA
2025-01-01 21:00:00,56.10,94.70,3.72,28.83,32.32,52.13,5.75,0.79,17.69,NA,NA,NA,NA,NA,NA,NA,42.56,0.72,325.10,NA,0.00,NA,NA,NA
2025-01-01 22:00:00,40.60,68.37,3.08,23.36,25.74,48.62,5.19,0.63,23.17,NA,NA,NA,NA,NA,NA,NA,44.63,1.05,331.03,NA,0.00,NA,NA,NA
2025-01-01 23:00:00,50.40,84.63,4.27,20.93,24.86,49.78,4.99,0.63,24.44,NA,NA,NA,NA,NA,NA,NA,46.13,0.96,331.38,NA,0.00,NA,NA,NA
2025-01-02 00:00:00,39.25,66.32,4.20,18.26,22.00,47.46,4.56,0.58,26.28,NA,NA,NA,NA,NA,NA,NA,48.58,1.03,332.35,NA,0.00,NA,NA,NA
2025-01-02 01:00:00,85.85,144.95,3.28,17.68,20.68,47.59,4.03,0.58,22.99,NA,NA,NA,NA,NA,NA,NA,52.08,0.27,331.59,NA,0.00,NA,NA,NA
2025-01-02 02:00:00,35.20,59.42,3.43,16.98,20.32,46.89,3.55,0.59,21.78,NA,NA,NA,NA,NA,NA,NA,55.71,0.81,332.68,NA,0.00,NA,NA,NA
2025-01-02 03:00:00,31.80,53.72,2.92,16.76,19.54,46.38,3.37,0.60,19.10,NA,NA,NA,NA,NA,NA,NA,58.91,0.86,334.23,NA,0.00,NA,NA,NA
2025-01-02 04:00:00,30.50,51.55,2.50,17.44,19.55,45.53,3.07,0.58,16.48,NA,NA,NA,NA,NA,NA,NA,58.40,0.85,332.47,NA,0.00,NA,NA,NA
2025-01-02 05:00:00,34.65,58.55,3.19,20.06,22.80,43.95,3.01,0.59,16.32,NA,NA,NA,NA,NA,NA,NA,53.98,0.91,329.60,NA,0.00,NA,NA,NA
2025-01-02 06:00:00,21.95,37.08,3.03,18.08,20.80,42.98,2.89,0.60,16.79,NA,NA,NA,NA,NA,NA,NA,52.30,1.14,331.96,NA,0.00,NA,NA,NA
2025-01-02 07:00:00,32.80,55.42,3.90,21.25,25.08,43.60,3.00,0.70,12.32,NA,NA,NA,NA,NA,NA,NA,53.62,1.06,336.56,NA,0.00,NA,NA,NA
2025-01-02 08:00:00,61.00,103.05,4.64,20.31,24.37,44.78,3.20,0.68,15.27,NA,NA,NA,NA,NA,NA,NA,48.55,0.96,333.34,NA,0.00,NA,NA,NA
