Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01 00:00:00,36.33,66.63,10.67,18.18,28.83,4.44,2.15,0.39,32.08,NA,NA,NA,NA,NA,NA,16.65,60.03,0.08,352.36,0.00,0.00,NA,NA,NA
2022-01-01 01:00:00,34.05,63.25,10.68,17.82,28.41,5.80,2.15,0.30,31.27,NA,NA,NA,NA,NA,NA,16.25,61.29,0.08,350.23,0.00,0.00,NA,NA,NA
2022-01-01 02:00:00,32.05,60.30,8.60,16.37,24.53,5.98,2.18,0.32,30.44,NA,NA,NA,NA,NA,NA,15.65,63.38,0.09,347.20,0.00,0.00,NA,NA,NA
2022-01-01 03:00:00,26.15,49.85,8.79,15.71,23.91,5.85,2.12,0.36,34.09,NA,NA,NA,NA,NA,NA,15.26,63.65,0.09,349.89,0.00,0.00,NA,NA,NA
2022-01-01 04:00:00,24.75,48.98,10.42,19.47,29.74,4.12,2.09,0.40,31.22,NA,NA,NA,NA,NA,NA,15.26,63.89,0.08,353.21,0.00,0.00,NA,NA,NA
2022-01-01 05:00:00,24.20,48.95,8.76,19.22,27.87,3.38,2.13,0.27,28.06,NA,NA,NA,NA,NA,NA,14.93,67.14,0.08,350.87,0.00,0.00,NA,NA,NA
2022-01-01 06:00:00,22.48,46.55,8.41,20.72,29.00,2.50,2.17,0.42,28.58,NA,NA,NA,NA,NA,NA,14.98,68.41,0.08,355.49,0.00,0.00,NA,NA,NA
2022-01-01 07:00:00,25.70,53.40,9.37,20.69,30.07,3.16,2.09,0.45,28.90,NA,NA,NA,NA,NA,NA,15.25,68.47,0.08,355.65,0.00,0.00,NA,NA,NA
2022-01-01 08:00:00,25.70,54.92,10.80,21.04,31.64,2.20,2.28,0.46,29.16,NA,NA,NA,NA,NA,NA,16.17,66.58,0.08,355.77,0.00,0.00,NA,NA,NA
2022-01-01 09:00:00,29.92,62.82,9.61,19.64,29.18,2.98,2.11,0.46,32.12,NA,NA,NA,NA,NA,NA,18.06,61.66,0.08,94.09,0.00,0.00,NA,NA,NA
2022-01-01 10:00:00,31.12,64.15,7.93,19.16,27.08,3.30,2.12,0.36,31.97,NA,NA,NA,NA,NA,NA,19.84,58.00,0.08,9.21,0.00,0.00,NA,NA,NA
2022-01-01 11:00:00,32.10,65.62,7.49,17.78,25.28,4.07,2.16,0.26,31.84,NA,NA,NA,NA,NA,NA,21.70,54.15,0.07,109.18,0.00,0.00,NA,NA,NA
2022-01-01 12:00:00,35.65,72.07,8.64,17.95,26.59,5.36,2.07,0.24,34.25,NA,NA,NA,NA,NA,NA,23.12,51.90,0.08,343.42,0.00,0.00,NA,NA,NA
2022-01-01 13:00:00,39.22,76.65,8.34,18.72,27.06,5.47,2.17,0.20,37.41,NA,NA,NA,NA,NA,NA,24.12,50.79,0.07,260.42,0.00,0.00,NA,NA,NA
2022-01-01 14:00:00,40.50,77.00,7.90,17.65,25.35,7.10,2.15,0.17,40.58,NA,NA,NA,NA,NA,NA,24.63,51.05,0.08,339.90,0.00,0.00,NA,NA,NA
2022-01-01 15:00:00,42.02,77.52,10.24,17.15,27.40,7.96,2.11,0.18,39.84,NA,NA,NA,NA,NA,NA,24.78,51.86,0.08,330.88,0.00,0.00,NA,NA,NA
2022-01-01 16:00:00,43.78,81.90,15.41,17.53,30.23,8.58,2.23,0.70,41.29,NA,NA,NA,NA,NA,NA,24.46,52.99,0.09,328.08,0.00,0.00,NA,NA,NA
2022-01-01 17:00:00,41.78,79.95,6.84,18.89,25.56,4.28,2.14,0.39,35.11,NA,NA,NA,NA,NA,NA,23.64,56.60,0.09,325.84,0.00,0.00,NA,NA,NA
2022-01-01 18:00:00,45.58,87.95,9.76,29.29,39.04,0.47,2.18,0.68,19.35,NA,NA,NA,NA,NA,NA,22.22,62.78,0.09,312.16,0.00,0.00,NA,NA,NA
2022-01-01 19:00:00,53.48,108.12,11.63,41.62,53.26,NA,2.18,1.13,8.34,NA,NA,NA,NA,NA,NA,21.27,67.32,0.09,305.95,0.00,0.00,NA,NA,NA
