Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-01-01 00:00:00,92.00,179.85,30.93,50.73,52.13,6.19,7.46,1.18,21.60,NA,NA,NA,NA,NA,NA,18.57,76.03,0.10,67.75,0.00,0.00,NA,NA,NA
2025-01-01 01:00:00,67.15,132.80,27.79,50.50,49.45,7.36,7.01,0.84,24.19,NA,NA,NA,NA,NA,NA,17.90,77.10,0.30,58.92,0.00,0.00,NA,NA,NA
2025-01-01 02:00:00,63.08,124.65,29.46,49.77,50.42,7.01,7.10,0.64,25.46,NA,NA,NA,NA,NA,NA,17.39,77.37,0.51,66.18,0.00,0.00,NA,NA,NA
2025-01-01 03:00:00,56.85,115.10,30.94,48.95,51.19,7.50,6.82,0.62,24.76,NA,NA,NA,NA,NA,NA,16.90,77.45,0.52,69.25,0.00,0.00,NA,NA,NA
2025-01-01 04:00:00,53.47,100.40,32.42,52.18,54.11,6.68,7.34,0.63,23.49,NA,NA,NA,NA,NA,NA,16.52,78.25,0.41,70.94,0.00,0.00,NA,NA,NA
2025-01-01 05:00:00,48.22,97.00,30.50,50.28,51.54,7.78,7.12,0.68,21.78,NA,NA,NA,NA,NA,NA,15.96,80.86,0.38,67.39,0.00,0.00,NA,NA,NA
2025-01-01 06:00:00,59.23,118.95,31.70,51.48,53.16,6.67,7.42,0.76,20.29,NA,NA,NA,NA,NA,NA,15.55,82.29,0.12,71.41,0.00,0.00,NA,NA,NA
2025-01-01 07:00:00,88.05,181.10,31.14,50.63,52.25,6.93,7.06,0.86,20.18,NA,NA,NA,NA,NA,NA,15.50,81.01,0.50,62.69,0.00,0.00,NA,NA,NA
2025-01-01 08:00:00,64.38,125.52,30.90,50.65,52.07,7.48,8.47,0.86,15.13,NA,NA,NA,NA,NA,NA,16.55,75.87,0.68,57.53,0.00,0.00,NA,NA,NA
2025-01-01 09:00:00,80.82,163.78,33.84,51.37,54.84,8.07,9.86,0.93,17.50,NA,NA,NA,NA,NA,NA,18.45,69.42,0.87,50.62,0.00,0.00,NA,NA,NA
2025-01-01 10:00:00,74.88,157.18,31.15,52.02,54.30,6.46,9.03,0.88,23.44,NA,NA,NA,NA,NA,NA,20.91,63.42,0.88,52.81,0.00,0.00,NA,NA,NA
2025-01-01 11:00:00,67.65,145.98,33.36,51.32,54.42,7.88,9.05,0.88,31.99,NA,NA,NA,NA,NA,NA,22.69,60.43,1.19,66.68,0.00,0.00,NA,NA,NA
2025-01-01 12:00:00,51.10,106.50,32.35,51.45,53.67,6.53,10.39,0.77,39.64,NA,NA,NA,NA,NA,NA,24.23,56.46,0.96,49.69,0.00,0.00,NA,NA,NA
2025-01-01 13:00:00,60.00,124.48,29.09,48.87,49.18,6.84,10.54,0.66,41.19,NA,NA,NA,NA,NA,NA,25.50,52.14,0.70,63.04,0.00,0.00,NA,NA,NA
2025-01-01 14:00:00,54.85,120.08,28.27,48.68,48.88,7.19,11.61,0.61,36.01,NA,NA,NA,NA,NA,NA,25.84,49.59,0.76,54.11,0.00,0.00,NA,NA,NA
2025-01-01 15:00:00,51.52,115.10,30.94,48.46,50.93,6.66,18.50,0.55,39.96,NA,NA,NA,NA,NA,NA,25.99,46.91,0.72,31.37,0.00,0.00,NA,NA,NA
2025-01-01 16:00:00,48.97,117.68,27.13,50.19,48.76,5.59,16.88,0.64,38.38,NA,NA,NA,NA,NA,NA,25.57,47.12,0.50,33.72,0.00,0.00,NA,NA,NA
2025-01-01 17:00:00,60.45,130.28,26.40,51.71,48.96,4.91,11.48,0.70,34.63,NA,NA,NA,NA,NA,NA,24.21,51.55,0.22,64.34,0.00,0.00,NA,NA,NA
2025-01-01 18:00:00,58.55,116.28,28.48,50.04,49.77,6.66,9.27,1.27,30.28,NA,NA,NA,NA,NA,NA,22.36,59.49,0.06,24.95,0.00,0.00,NA,NA,NA
2025-01-01 19:00:00,44.40,87.75,29.27,52.84,51.90,7.53,9.12,1.84,24.12,NA,NA,NA,NA,NA,NA,20.58,64.31,0.08,55.94,0.00,0.00,NA,NA,NA
2025-01-01 20:00:00,60.80,116.50,31.66,54.56,54.76,6.53,8.95,1.74,22.43,NA,NA,NA,NA,NA,NA,20.20,62.96,0.08,44.70,0.00,0.00,NA,NA,NA
2025-01-01 21:00:00,62.22,121.55,31.02,55.89,54.95,5.99,9.62,1.32,22.94,NA,NA,NA,NA,NA,NA,20.10,57.28,0.12,57.60,0.00,0.00,NA,NA,NA
2025-01-01 22:00:00,55.20,112.80,28.90,53.21,51.49,8.21,10.26,0.76,29.22,NA,NA,NA,NA,NA,NA,19.66,54.95,0.31,70.36,0.00,0.00,NA,NA,NA
2025-01-01 23:00:00,48.50,97.23,31.13,54.52,54.31,6.19,9.87,0.61,25.69,NA,NA,NA,NA,NA,NA,19.11,54.22,0.44,68.74,0.00,0.00,NA,NA,NA
2025-01-02 00:00:00,47.58,97.58,30.24,54.53,53.55,8.11,9.73,0.55,30.74,NA,NA,NA,NA,NA,NA,18.67,56.62,0.40,63.88,0.00,0.00,NA,NA,NA
