Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01 00:00:00,73.88,146.48,5.4,10.16,15.26,11.65,2.75,0.6,5.47,,,,,,,18.54,75.74,0.07,175.31,0.0,0.0,,,
2024-01-01 01:00:00,86.75,163.75,6.02,10.45,16.17,11.59,2.74,0.64,4.78,,,,,,,18.68,76.56,0.2,335.59,0.0,0.0,,,
2024-01-01 02:00:00,90.65,177.1,5.35,9.97,15.02,11.62,2.68,0.45,5.23,,,,,,,18.11,79.28,0.06,201.1,0.0,0.0,,,
2024-01-01 03:00:00,78.42,152.93,6.08,9.41,15.2,11.68,2.7,0.5,4.06,,,,,,,17.7,84.36,0.12,104.62,0.0,0.0,,,
2024-01-01 04:00:00,79.53,156.45,6.57,9.76,16.03,11.64,2.7,0.42,4.55,,,,,,,17.78,83.78,0.2,93.66,0.0,0.0,,,
2024-01-01 05:00:00,80.25,155.6,6.52,9.85,16.08,11.52,2.72,0.38,4.92,,,,,,,17.82,82.44,0.42,93.9,0.0,0.0,,,
2024-01-01 06:00:00,73.9,139.98,6.24,9.27,15.21,11.46,2.65,0.36,6.42,,,,,,,17.37,82.92,0.82,5.78,0.0,0.0,,,
2024-01-01 07:00:00,109.6,215.17,6.49,10.41,16.59,11.54,2.71,0.43,5.19,,,,,,,17.36,81.35,0.73,118.89,0.0,0.0,,,
2024-01-01 08:00:00,93.8,184.87,5.54,9.73,14.98,11.62,2.74,0.43,6.0,,,,,,,17.73,80.01,0.81,120.18,0.0,0.0,,,
2024-01-01 09:00:00,89.92,177.55,7.24,10.54,17.48,11.51,2.78,0.47,7.37,,,,,,,19.02,74.0,1.16,180.0,0.0,0.0,,,
2024-01-01 10:00:00,84.03,175.17,5.44,10.59,15.73,11.52,2.72,0.45,9.8,,,,,,,20.8,69.17,0.85,217.34,0.0,0.0,,,
