Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01 10:00:00,44.70,88.35,6.44,4.77,11.20,30.82,4.06,0.42,11.41,NA,NA,NA,NA,NA,NA,19.44,58.34,0.96,115.16,0.00,0.00,NA,NA,NA
2022-01-01 11:00:00,38.40,76.45,5.86,4.73,10.60,30.90,4.06,0.37,14.03,NA,NA,NA,NA,NA,NA,20.92,55.51,1.00,178.21,0.00,0.00,NA,NA,NA
2022-01-01 12:00:00,36.75,79.80,5.81,4.62,10.44,30.98,3.95,0.38,15.16,NA,NA,NA,NA,NA,NA,22.59,52.33,0.73,252.46,0.00,0.00,NA,NA,NA
2022-01-01 13:00:00,53.20,113.88,5.22,4.46,9.67,31.08,3.85,0.39,17.76,NA,NA,NA,NA,NA,NA,24.05,49.89,0.75,325.97,0.00,0.00,NA,NA,NA
2022-01-01 14:00:00,57.18,118.85,5.04,4.24,9.28,31.16,3.94,0.40,17.90,NA,NA,NA,NA,NA,NA,24.90,49.23,0.56,336.65,0.00,0.00,NA,NA,NA
2022-01-01 15:00:00,42.12,92.95,4.90,4.25,9.15,31.02,3.93,0.39,15.93,NA,NA,NA,NA,NA,NA,25.09,50.02,0.55,337.40,0.00,0.00,NA,NA,NA
2022-01-01 16:00:00,36.85,74.20,4.93,4.33,9.25,31.08,4.03,0.41,16.62,NA,NA,NA,NA,NA,NA,24.76,51.98,0.48,332.60,0.00,0.00,NA,NA,NA
2022-01-01 17:00:00,37.20,75.80,5.08,4.43,9.52,30.90,4.59,0.50,12.76,NA,NA,NA,NA,NA,NA,23.72,56.39,0.28,222.05,0.00,0.00,NA,NA,NA
2022-01-01 18:00:00,46.45,101.45,5.35,4.57,9.93,30.97,4.92,0.72,5.77,NA,NA,NA,NA,NA,NA,22.33,62.78,0.09,185.57,0.00,0.00,NA,NA,NA
2022-01-01 19:00:00,76.38,153.07,6.40,4.32,10.72,31.98,5.33,0.91,2.41,NA,NA,NA,NA,NA,NA,21.24,67.48,0.11,171.42,0.00,0.00,NA,NA,NA
2022-01-01 20:00:00,98.08,195.55,7.21,4.98,12.19,31.40,5.35,0.75,3.27,NA,NA,NA,NA,NA,NA,21.14,66.96,0.24,348.22,0.00,0.00,NA,NA,NA
2022-01-01 21:00:00,94.32,189.30,7.96,5.15,13.11,31.14,5.36,0.65,3.79,NA,NA,NA,NA,NA,NA,20.71,67.61,0.20,344.75,0.00,0.00,NA,NA,NA
2022-01-01 22:00:00,86.12,176.70,8.44,5.16,13.60,31.10,5.48,0.62,3.71,NA,NA,NA,NA,NA,NA,19.98,70.14,0.24,93.93,0.00,0.00,NA,NA,NA
2022-01-01 23:00:00,64.90,141.27,8.65,5.37,14.01,31.14,5.53,0.57,4.60,NA,NA,NA,NA,NA,NA,19.64,70.96,0.23,229.33,0.00,0.00,NA,NA,NA
2022-01-02 00:00:00,50.60,153.93,8.60,5.49,14.10,30.94,4.77,0.52,4.01,NA,NA,NA,NA,NA,NA,19.15,71.69,0.16,341.18,0.00,0.00,NA,NA,NA
