station_id,station_name,agency,latitude,longitude,start_timestamp,end_timestamp,temporal_resolution,record_count,valid_PM25_count,missing_PM25_count,completeness_pct,PM25_units,available_pollutants,source_file,sha256
site_5453,"Chandkheda, Ahmedabad",IITM,23.108,72.5746,2025-01-01,2025-01-31,hourly,744,0,744,0.0,N/A,None,aqi_hourly_station_level_chandkheda,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx,5413b9f497e8a2c685b9295b449e401ed0614d2c12132220d75a9d1a2f5ade45
site_5450,"Gyaspur, Ahmedabad",IITM,22.9771,72.553,2025-01-01,2025-01-31,hourly,744,0,744,0.0,N/A,None,aqi_hourly_station_level_gyaspur,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx,b0b306634d209caaf69c7a7d6040fbcbe3d890397970ea45aad0cd0cb7c9334d
site_308,"Maninagar, Ahmedabad",GPCB,23.0027,72.5919,2025-01-01,2025-01-31,hourly,744,0,744,0.0,N/A,None,aqi_hourly_station_level_maninagar,_ahmedabad_-_gpcb_2025_January_ahmedabad_2025.xlsx,cc63cb2df2ab59f83325a073f61f8ffd80bd4102376f832fd64615b838540a2c
site_5452,"Raikhad, Ahmedabad",IITM,23.0205,72.5793,2025-01-01,2025-01-31,hourly,744,0,744,0.0,N/A,None,aqi_hourly_station_level_raikhad,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx,af240bfe522888de71efb10de2fab32f5bf8dd4f345b51d14095df23c04266ec
site_5451,"Rakhial, Ahmedabad",IITM,23.0168,72.6258,2025-01-01,2025-01-31,hourly,744,0,744,0.0,N/A,None,aqi_hourly_station_level_rakhial,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx,8a3345bf769358ef9e76f59b3d7a8bdc16c6423f0da592d02147a711291bec50
site_5454,"SAC ISRO Bopal, Ahmedabad",IITM,23.0411,72.4567,2025-01-01,2025-01-31,hourly,744,0,744,0.0,N/A,None,aqi_hourly_station_level_sac_isro_bopal,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx,91c30dda2b4fe33c0e2fbcb21ade87607dfa1c50bd61516e9c02bc5a6c4b937f
site_5455,"SAC ISRO Satellite, Ahmedabad",IITM,23.0234,72.5152,2025-01-01,2025-01-31,hourly,744,0,744,0.0,N/A,None,aqi_hourly_station_level_sac_isro_satellite,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx,7a9e35c2c0f2fc57f79591fbcc93d342052678f156ddffaf86730a8b7f1960c7
site_5449,"Sardar Vallabhbhai Patel Stadium, Ahmedabad",IITM,23.0431,72.563,2025-01-01,2025-01-30,hourly,720,0,720,0.0,N/A,None,aqi_hourly_station_level_sardar_vallabhbhai_patel_stadium,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx,f37a845b9ab32f1392532b7a395ecacfd706397a1d6a67f5e47a81889d1673c1
site_5456,"SVPI Airport Hansol, Ahmedabad",IITM,23.0768,72.6279,2025-01-01,2025-01-31,hourly,744,0,744,0.0,N/A,None,aqi_hourly_station_level_svpi_airport_hansol,_ahmedabad_-_iitm_2025_January_ahmedabad_2025.xlsx,8d37819d9a909a060270d34af3a1e920637ccc1312454489763e9748d80747d3
