Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-01-01 00:00:00,76.53,166.20,3.57,13.71,17.22,71.79,1.21,0.94,23.75,NA,NA,NA,NA,NA,NA,16.95,72.06,0.06,217.49,0.00,0.00,NA,NA,NA
2025-01-01 01:00:00,59.95,129.75,1.50,13.27,13.84,76.35,1.17,0.83,26.25,NA,NA,NA,NA,NA,NA,17.68,68.42,0.07,232.25,0.00,0.00,NA,NA,NA
2025-01-01 02:00:00,37.40,83.65,3.10,11.50,14.28,63.45,1.12,0.74,27.25,NA,NA,NA,NA,NA,NA,17.82,65.57,0.06,259.39,0.00,0.00,NA,NA,NA
2025-01-01 03:00:00,37.33,83.52,4.20,10.25,14.43,59.34,1.10,0.67,28.50,NA,NA,NA,NA,NA,NA,17.52,64.68,0.06,264.03,0.00,0.00,NA,NA,NA
2025-01-01 04:00:00,40.38,94.35,3.10,9.18,12.16,58.79,1.09,0.62,27.75,NA,NA,NA,NA,NA,NA,17.15,65.28,0.06,261.12,0.00,0.00,NA,NA,NA
2025-01-01 05:00:00,37.08,85.12,3.84,8.98,12.76,65.34,1.08,0.67,27.75,NA,NA,NA,NA,NA,NA,16.46,68.86,0.05,242.26,0.00,0.00,NA,NA,NA
2025-01-01 06:00:00,39.67,89.57,2.53,9.65,12.17,66.49,1.10,0.61,26.00,NA,NA,NA,NA,NA,NA,16.11,69.80,0.05,260.08,0.00,0.00,NA,NA,NA
2025-01-01 07:00:00,42.18,91.05,2.84,9.58,12.38,64.92,1.08,0.67,24.00,NA,NA,NA,NA,NA,NA,16.21,68.86,0.08,261.05,0.00,0.00,NA,NA,NA
2025-01-01 08:00:00,54.82,123.20,2.81,10.39,12.87,66.98,1.11,0.72,23.50,NA,NA,NA,NA,NA,NA,17.82,60.90,0.06,270.53,0.00,0.00,NA,NA,NA
2025-01-01 09:00:00,50.55,113.22,2.20,12.09,14.20,66.13,1.07,0.74,25.50,NA,NA,NA,NA,NA,NA,19.78,53.46,0.15,291.20,0.00,0.00,NA,NA,NA
2025-01-01 10:00:00,44.85,99.50,2.42,12.02,14.42,75.75,1.10,0.61,26.75,NA,NA,NA,NA,NA,NA,22.06,48.96,0.22,310.33,0.00,0.00,NA,NA,NA
2025-01-01 11:00:00,44.50,100.52,2.97,12.39,15.21,72.64,1.08,0.62,27.50,NA,NA,NA,NA,NA,NA,24.31,44.85,0.12,286.66,0.00,0.00,NA,NA,NA
2025-01-01 12:00:00,42.05,95.50,2.37,12.09,14.24,62.48,1.06,0.69,34.50,NA,NA,NA,NA,NA,NA,25.55,41.72,0.18,315.48,0.00,0.00,NA,NA,NA
2025-01-01 13:00:00,39.15,93.80,3.55,10.59,14.07,60.24,1.06,0.68,36.75,NA,NA,NA,NA,NA,NA,26.70,37.92,0.12,335.63,0.00,0.00,NA,NA,NA
2025-01-01 14:00:00,36.55,86.02,3.50,10.18,13.65,60.71,1.08,0.59,40.50,NA,NA,NA,NA,NA,NA,27.18,35.17,0.16,281.47,0.00,0.00,NA,NA,NA
2025-01-01 15:00:00,39.50,91.90,2.64,9.01,11.61,57.82,1.10,0.58,40.75,NA,NA,NA,NA,NA,NA,27.32,34.59,0.06,252.77,0.00,0.00,NA,NA,NA
2025-01-01 16:00:00,42.95,100.30,2.07,9.99,11.95,59.58,1.05,0.54,37.00,NA,NA,NA,NA,NA,NA,26.53,34.91,0.08,245.04,0.00,0.00,NA,NA,NA
2025-01-01 17:00:00,47.50,108.35,2.55,9.52,11.86,66.75,1.06,0.55,28.75,NA,NA,NA,NA,NA,NA,24.18,39.18,0.08,233.90,0.00,0.00,NA,NA,NA
2025-01-01 18:00:00,62.30,136.20,3.83,10.28,14.08,84.15,1.11,0.74,20.75,NA,NA,NA,NA,NA,NA,21.41,49.70,0.09,218.98,0.00,0.00,NA,NA,NA
2025-01-01 19:00:00,71.38,153.30,2.86,12.50,15.10,91.78,1.16,0.87,19.75,NA,NA,NA,NA,NA,NA,19.81,57.24,0.09,211.29,0.00,0.00,NA,NA,NA
2025-01-01 20:00:00,56.55,122.38,3.27,13.71,16.71,92.97,1.20,0.94,15.75,NA,NA,NA,NA,NA,NA,18.95,59.63,0.09,195.53,0.00,0.00,NA,NA,NA
2025-01-01 21:00:00,63.00,133.52,3.04,16.16,18.98,91.61,1.19,0.98,16.50,NA,NA,NA,NA,NA,NA,18.25,58.31,0.09,202.62,0.00,0.00,NA,NA,NA
2025-01-01 22:00:00,57.70,123.68,1.76,15.01,16.09,69.43,1.13,0.78,25.50,NA,NA,NA,NA,NA,NA,18.65,47.33,0.08,212.40,0.00,0.00,NA,NA,NA
2025-01-01 23:00:00,48.40,107.65,3.20,12.45,15.45,68.34,1.11,0.72,30.25,NA,NA,NA,NA,NA,NA,17.92,48.92,0.07,218.96,0.00,0.00,NA,NA,NA
2025-01-02 00:00:00,42.40,94.62,3.44,11.24,14.52,67.86,0.97,0.63,28.25,NA,NA,NA,NA,NA,NA,19.32,43.47,0.06,275.98,0.00,0.00,NA,NA,NA
2025-01-02 01:00:00,33.05,74.80,2.57,12.28,14.25,77.26,0.92,0.59,21.75,NA,NA,NA,NA,NA,NA,18.66,44.90,0.06,244.57,0.00,0.00,NA,NA,NA
2025-01-02 02:00:00,33.98,78.32,2.88,12.32,15.17,67.13,0.93,0.55,23.25,NA,NA,NA,NA,NA,NA,17.90,49.82,0.05,271.76,0.00,0.00,NA,NA,NA
2025-01-02 03:00:00,28.60,64.15,3.70,9.90,13.40,62.79,0.92,0.58,28.25,NA,NA,NA,NA,NA,NA,16.99,54.70,0.06,239.10,0.00,0.00,NA,NA,NA
2025-01-02 04:00:00,27.72,60.92,2.93,9.88,12.81,58.65,0.95,0.56,29.50,NA,NA,NA,NA,NA,NA,16.74,56.05,0.06,268.00,0.00,0.00,NA,NA,NA
2025-01-02 05:00:00,27.22,59.60,2.75,10.70,13.39,58.46,0.92,0.54,25.75,NA,NA,NA,NA,NA,NA,16.55,54.13,0.13,298.20,0.00,0.00,NA,NA,NA
2025-01-02 06:00:00,45.48,101.42,3.10,10.96,13.83,54.40,0.91,0.52,27.75,NA,NA,NA,NA,NA,NA,16.37,50.27,0.14,309.26,0.00,0.00,NA,NA,NA
2025-01-02 07:00:00,61.47,136.42,2.66,9.84,12.45,59.43,0.92,0.61,27.00,NA,NA,NA,NA,NA,NA,16.51,49.10,0.13,304.88,0.00,0.00,NA,NA,NA
2025-01-02 08:00:00,41.72,93.55,3.33,12.28,15.55,83.08,0.95,0.57,21.00,NA,NA,NA,NA,NA,NA,17.90,46.40,0.10,292.48,0.00,0.00,NA,NA,NA
2025-01-02 09:00:00,43.78,98.18,3.21,17.32,20.09,87.11,0.96,0.60,17.00,NA,NA,NA,NA,NA,NA,20.05,42.38,0.21,294.73,0.00,0.00,NA,NA,NA
