Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-01-01 00:00:00,53.02,102.05,3.66,25.81,15.70,6.88,1.19,0.17,30.39,NA,NA,NA,NA,NA,NA,19.16,34.30,0.34,33.17,0.00,0.00,NA,NA,NA
2025-01-01 01:00:00,39.47,76.50,3.69,23.55,14.53,7.61,0.79,0.15,27.06,NA,NA,NA,NA,NA,NA,18.11,43.07,0.20,28.94,0.00,0.00,NA,NA,NA
2025-01-01 02:00:00,38.62,70.70,3.71,19.14,12.18,7.00,5.56,0.11,31.24,NA,NA,NA,NA,NA,NA,17.48,45.01,0.26,41.39,0.00,0.00,NA,NA,NA
2025-01-01 03:00:00,40.02,72.58,3.00,14.46,9.12,8.40,6.00,0.15,31.74,NA,NA,NA,NA,NA,NA,16.72,45.89,0.12,24.31,0.00,0.00,NA,NA,NA
2025-01-01 04:00:00,37.70,66.12,3.24,19.36,11.93,7.54,5.47,0.11,24.76,NA,NA,NA,NA,NA,NA,16.19,39.26,0.10,27.72,0.00,0.00,NA,NA,NA
2025-01-01 05:00:00,43.97,77.38,2.81,15.43,9.50,8.52,5.22,0.10,21.15,NA,NA,NA,NA,NA,NA,15.95,34.48,0.27,37.22,0.00,0.00,NA,NA,NA
2025-01-01 06:00:00,62.20,108.18,2.97,20.44,12.29,8.15,5.30,0.16,15.32,NA,NA,NA,NA,NA,NA,15.39,45.85,0.14,104.73,0.00,0.00,NA,NA,NA
2025-01-01 07:00:00,62.28,110.85,3.67,28.42,17.11,6.84,5.20,0.18,16.70,NA,NA,NA,NA,NA,NA,15.54,40.93,0.27,36.43,0.00,0.00,NA,NA,NA
2025-01-01 08:00:00,52.30,95.28,3.23,24.94,14.89,8.90,4.87,0.22,20.78,NA,NA,NA,NA,NA,NA,16.70,39.47,0.26,30.46,0.00,0.00,NA,NA,NA
2025-01-01 09:00:00,54.18,101.60,3.89,32.47,19.44,8.31,4.82,0.30,30.14,NA,NA,NA,NA,NA,NA,18.93,37.51,0.37,41.12,0.00,0.00,NA,NA,NA
2025-01-01 10:00:00,52.08,103.12,3.49,27.54,16.48,8.94,5.30,0.30,43.66,NA,NA,NA,NA,NA,NA,21.49,34.13,0.37,51.48,0.00,0.00,NA,NA,NA
2025-01-01 11:00:00,56.60,121.15,3.46,26.65,15.98,8.48,4.99,0.27,51.98,NA,NA,NA,NA,NA,NA,23.66,22.62,0.58,42.72,0.00,0.00,NA,NA,NA
2025-01-01 12:00:00,41.82,86.58,3.94,23.87,14.90,7.81,4.78,0.24,70.57,NA,NA,NA,NA,NA,NA,25.15,30.49,0.65,34.77,0.00,0.00,NA,NA,NA
2025-01-01 13:00:00,42.68,90.05,3.00,18.80,11.43,8.04,4.61,0.24,76.83,NA,NA,NA,NA,NA,NA,26.63,43.33,0.36,88.47,0.00,0.00,NA,NA,NA
2025-01-01 14:00:00,42.60,93.62,3.07,14.90,10.94,8.09,5.01,0.25,75.86,NA,NA,NA,NA,NA,NA,27.08,54.52,0.46,90.18,0.00,0.00,NA,NA,NA
2025-01-01 15:00:00,45.25,97.35,3.00,23.96,14.18,7.99,6.05,0.30,80.78,NA,NA,NA,NA,NA,NA,27.55,48.43,0.35,91.09,0.00,0.00,NA,NA,NA
