station_id,station_name,date,latitude,longitude,covering_granules,strict_aod_550,strict_aod_uncertainty,strict_aod_available,research_aod_550,research_aod_uncertainty,research_aod_available,strict_valid_candidates,selected_strict_source
site_5456,SVPI Airport Hansol,2025-07-04,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-07-05,23.076793,72.627874,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-07-06,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-07-07,23.076793,72.627874,66,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-07-08,23.076793,72.627874,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-07-09,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-07-10,23.076793,72.627874,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-07-11,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-07-14,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-07-15,23.076793,72.627874,66,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-07-16,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-07-18,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-07-19,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-07-20,23.076793,72.627874,66,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-07-21,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-07-22,23.076793,72.627874,66,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-07-23,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-07-24,23.076793,72.627874,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-07-25,23.076793,72.627874,66,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-07-26,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-07-27,23.076793,72.627874,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-07-28,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-07-29,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-07-30,23.076793,72.627874,66,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-07-31,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-08-01,23.076793,72.627874,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-08-02,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-08-03,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-08-04,23.076793,72.627874,66,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-08-05,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-08-07,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-08-08,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-08-09,23.076793,72.627874,66,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-08-10,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-08-11,23.076793,72.627874,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-08-12,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-08-13,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-08-14,23.076793,72.627874,66,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-08-15,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-08-16,23.076793,72.627874,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-08-17,23.076793,72.627874,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-08-18,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-08-19,23.076793,72.627874,66,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-08-20,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-08-21,23.076793,72.627874,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-08-22,23.076793,72.627874,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-08-23,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-08-24,23.076793,72.627874,66,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-08-25,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-08-26,23.076793,72.627874,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-08-27,23.076793,72.627874,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-08-28,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-08-29,23.076793,72.627874,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-08-30,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-08-31,23.076793,72.627874,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-09-01,23.076793,72.627874,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-09-02,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-09-03,23.076793,72.627874,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-09-04,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-09-05,23.076793,72.627874,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-09-06,23.076793,72.627874,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-09-07,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-09-08,23.076793,72.627874,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-09-09,23.076793,72.627874,68,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-09-10,23.076793,72.627874,63,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-09-11,23.076793,72.627874,63,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-09-12,23.076793,72.627874,62,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-09-13,23.076793,72.627874,57,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-09-14,23.076793,72.627874,55,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-09-15,23.076793,72.627874,53,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-09-16,23.076793,72.627874,49,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-09-17,23.076793,72.627874,48,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-09-18,23.076793,72.627874,42,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-09-19,23.076793,72.627874,39,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-09-20,23.076793,72.627874,37,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-09-21,23.076793,72.627874,32,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-09-22,23.076793,72.627874,26,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-09-23,23.076793,72.627874,3,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-09-24,23.076793,72.627874,3,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-09-26,23.076793,72.627874,27,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-09-27,23.076793,72.627874,37,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-09-28,23.076793,72.627874,40,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-09-29,23.076793,72.627874,41,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-09-30,23.076793,72.627874,47,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-10-01,23.076793,72.627874,54,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-10-02,23.076793,72.627874,53,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-10-03,23.076793,72.627874,59,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-10-04,23.076793,72.627874,60,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-10-05,23.076793,72.627874,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-10-06,23.076793,72.627874,70,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-10-07,23.076793,72.627874,67,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-10-08,23.076793,72.627874,78,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-10-09,23.076793,72.627874,78,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-10-10,23.076793,72.627874,76,1.065,0.025150000000000002,1,-999,-999,0,1.8745098039215686,median_composite_valid
site_5456,SVPI Airport Hansol,2025-10-11,23.076793,72.627874,82,0.3335,0.00715,1,-999,-999,0,1.8745098039215686,median_composite_valid
site_5456,SVPI Airport Hansol,2025-10-12,23.076793,72.627874,80,0.6215,0.025400000000000002,1,-999,-999,0,1.6392156862745098,median_composite_valid
site_5456,SVPI Airport Hansol,2025-10-13,23.076793,72.627874,85,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-10-14,23.076793,72.627874,85,-999,-999,0,-999,-999,0,0.5764705882352941,median_composite_missing
site_5456,SVPI Airport Hansol,2025-10-15,23.076793,72.627874,85,0.5075000000000001,0.02435,1,-999,-999,0,1.8705882352941177,median_composite_valid
site_5456,SVPI Airport Hansol,2025-10-16,23.076793,72.627874,88,0.36,0.00615,1,-999,-999,0,1.7333333333333334,median_composite_valid
site_5456,SVPI Airport Hansol,2025-10-17,23.076793,72.627874,82,0.5585,0.024050000000000002,1,-999,-999,0,1.6392156862745098,median_composite_valid
site_5456,SVPI Airport Hansol,2025-10-18,23.076793,72.627874,88,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-10-19,23.076793,72.627874,88,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-10-20,23.076793,72.627874,87,0.8965,0.024650000000000002,1,-999,-999,0,1.4470588235294117,median_composite_valid
site_5456,SVPI Airport Hansol,2025-10-21,23.076793,72.627874,90,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-10-23,23.076793,72.627874,91,1.4575,0.0111,1,-999,-999,0,1.8705882352941177,median_composite_valid
site_5456,SVPI Airport Hansol,2025-10-24,23.076793,72.627874,91,1.701,0.009550000000000001,1,-999,-999,0,1.7333333333333334,median_composite_valid
site_5456,SVPI Airport Hansol,2025-10-25,23.076793,72.627874,91,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-10-26,23.076793,72.627874,95,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-10-27,23.076793,72.627874,91,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-10-28,23.076793,72.627874,96,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-10-29,23.076793,72.627874,100,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-10-30,23.076793,72.627874,99,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-10-31,23.076793,72.627874,100,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-11-01,23.076793,72.627874,98,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-11-02,23.076793,72.627874,99,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-11-03,23.076793,72.627874,100,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-11-04,23.076793,72.627874,98,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-11-05,23.076793,72.627874,100,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-11-06,23.076793,72.627874,98,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-11-07,23.076793,72.627874,99,0.337,0.0119,1,-999,-999,0,1.8745098039215686,median_composite_valid
site_5456,SVPI Airport Hansol,2025-11-08,23.076793,72.627874,100,0.3025,0.007,1,-999,-999,0,1.8745098039215686,median_composite_valid
site_5456,SVPI Airport Hansol,2025-11-11,23.076793,72.627874,99,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-11-12,23.076793,72.627874,99,0.363,0.012100000000000001,1,-999,-999,0,1.8745098039215686,median_composite_valid
site_5456,SVPI Airport Hansol,2025-11-13,23.076793,72.627874,99,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-11-14,23.076793,72.627874,98,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-11-15,23.076793,72.627874,100,-999,-999,0,-999,-999,0,0.1411764705882353,median_composite_missing
site_5456,SVPI Airport Hansol,2025-11-16,23.076793,72.627874,99,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-11-17,23.076793,72.627874,99,-999,-999,0,-999,-999,0,0.580392156862745,median_composite_missing
site_5456,SVPI Airport Hansol,2025-11-18,23.076793,72.627874,100,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-11-19,23.076793,72.627874,98,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-11-22,23.076793,72.627874,98,0.797,0.014,1,-999,-999,0,1.8705882352941177,median_composite_valid
site_5456,SVPI Airport Hansol,2025-11-23,23.076793,72.627874,100,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-11-24,23.076793,72.627874,98,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-11-25,23.076793,72.627874,100,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-11-26,23.076793,72.627874,99,1.3905,0.0114,1,-999,-999,0,1.5019607843137255,median_composite_valid
site_5456,SVPI Airport Hansol,2025-11-27,23.076793,72.627874,98,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-11-28,23.076793,72.627874,100,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-11-29,23.076793,72.627874,99,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-11-30,23.076793,72.627874,100,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-12-01,23.076793,72.627874,99,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-12-02,23.076793,72.627874,98,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-12-03,23.076793,72.627874,100,-999,-999,0,-999,-999,0,0.44313725490196076,median_composite_missing
site_5456,SVPI Airport Hansol,2025-12-04,23.076793,72.627874,99,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-12-05,23.076793,72.627874,99,0.436,0.0145,1,-999,-999,0,1.8745098039215686,median_composite_valid
site_5456,SVPI Airport Hansol,2025-12-06,23.076793,72.627874,99,-999,-999,0,-999,-999,0,0,median_composite_missing
site_5456,SVPI Airport Hansol,2025-12-07,23.076793,72.627874,98,0.23500000000000001,0.012,1,-999,-999,0,1.8745098039215686,median_composite_valid
site_5456,SVPI Airport Hansol,2025-12-08,23.076793,72.627874,100,-999,-999,0,-999,-999,0,0.13725490196078433,median_composite_missing
site_5456,SVPI Airport Hansol,2025-12-09,23.076793,72.627874,98,0.181,0.0054,1,-999,-999,0,1.6274509803921569,median_composite_valid
site_5456,SVPI Airport Hansol,2025-12-10,23.076793,72.627874,100,0.1955,0.010450000000000001,1,-999,-999,0,1.8588235294117645,median_composite_valid
