mae_mean,mae_std,rmse_mean,rmse_std,r2_mean,r2_std,bias_mean,bias_std,n_test_mean,model,dataset
14.555642362889593,3.710303813909316,18.724543012549056,5.055301702198301,0.3353799580547008,0.27160331938579263,-0.004456851077598461,6.194204428828863,55.55555555555556,Ridge,A1_ERa5_all
12.174198003442136,3.73977093277419,15.751674332829351,4.540400765804392,0.49963996839374936,0.28490663838658664,0.3739897183247771,5.442618005890171,55.55555555555556,RandomForest,A1_ERa5_all
12.532794066782104,3.6894781437157875,16.38675726457982,4.271358646770305,0.44612884995926716,0.30660245346189907,0.5060937715379695,5.189743190075768,55.55555555555556,GradientBoosting,A1_ERa5_all
15.790376217600688,6.025955852094627,18.7186471287027,6.446565950706973,-0.45582902967662203,0.6522265426129318,-2.820367148308618,11.3854048791134,10.222222222222221,Ridge,A2_ERa5_subset
17.576352785616045,6.01686200499638,21.271343944334383,7.058595535784757,-0.8517561113884656,0.5180456259236906,-3.9679430708272148,13.698094186473414,10.222222222222221,RandomForest,A2_ERa5_subset
18.9578686598566,5.761611350263041,23.016631661641185,6.589995564630018,-1.1699577994407988,0.4228266661915199,-3.8281163134287053,15.833696329839794,10.222222222222221,GradientBoosting,A2_ERa5_subset
15.74976005050773,6.292178469922601,18.511264703647043,6.894432342125999,-0.40912971073271187,0.6463436995031312,-2.896156728638842,11.147114120211613,10.222222222222221,Ridge,B_ERa5_AOD
17.825249804967967,7.449242084360742,20.914671074570627,8.107226320574041,-0.8157632857629484,0.7935500381752678,-3.789327322854967,13.426271071167493,10.222222222222221,RandomForest,B_ERa5_AOD
20.888941089481317,9.336316781563571,24.402809098080336,9.396491412466597,-1.6085135542752658,1.4055036415940534,-3.3709739464125144,12.485568681872376,10.222222222222221,GradientBoosting,B_ERa5_AOD
